territory_id,island,forest_integrity,fragmentation_index,human_pressure,canopy_integrity,prey_index,distance_to_road_km,persecution_risk,territory_aoh_km2,protected,home_range_95_km2,core_range_50_km2,space_time_outside_core_pct,nearest_neighbour_km,risk_score,risk_class,annual_forest_loss_rate,cluster,archetype,PC1,PC2,recommended_action,cost_units,expected_risk_reduction,benefit_cost
MI-070,Mindanao,0.6401569587803491,0.36869635913201626,0.8337990933288539,0.6579288925646264,0.26911371553018626,2.201165646173971,0.6043267216133046,73.10822510822511,False,61.857663982773246,12.403604928135211,79.3586817996993,10.044104057400794,62.59557685659675,High,0.0036666206314891424,1,Critical intervention zone,-2.0993748403298502,1.394841177591423,Community patrol and anti-persecution,3.0,21.282496131242898,9.577123259059304
MI-071,Mindanao,0.9196123152874704,0.12818860665373144,0.22057116140178684,0.8933441746419564,0.8814092626221943,3.1228547799353783,0.06526794176249173,73.10822510822511,True,80.90401543253424,16.544910244914245,79.46030357327521,8.96678300294605,3.1237874644270684,Low,0.002571577094424632,3,Relatively secure forest,3.587657020423181,0.23788405814588442,Long-term monitoring,1.5,0.31237874644270686,0.20825249762847123
MI-072,Mindanao,0.6070761985610019,0.47147053674714823,0.6418749171418963,0.4564468783012555,0.3804193075424483,14.038704142335373,0.5107531950289911,73.10822510822511,False,113.40061191452017,19.98518124043471,79.84775471984334,10.364245008901877,58.88667375790895,High,0.00600005579151168,1,Critical intervention zone,-2.165943325368593,0.9204425369566968,Prey and habitat recovery,4.0,14.132801701898147,4.769820574390625
MI-073,Mindanao,0.4465113676690752,0.7069448056687502,0.513591731119624,0.47335763735245234,0.40438249520036146,7.486057044839775,0.46367074243094075,73.10822510822511,False,59.47314572197813,12.325158690482963,79.37798738914881,10.102490421713888,61.20837694005149,High,0.004528046894907499,2,Fragmented pressure front,-2.1004462656060983,-0.7639628193707744,Corridor restoration,5.0,16.526261773813903,4.462090678929754
MI-074,Mindanao,0.69189053261453,0.22796793904001483,0.5489773847601919,0.5315619516287645,0.5440614194288012,14.452925687130886,0.44146189101225164,73.10822510822511,True,47.50021035587494,9.0,77.23244393311212,10.857125260171548,34.497686019183774,Low,0.003376049283837892,0,Watch-list landscape,0.08949921189232857,0.9352694833339823,Long-term monitoring,1.5,3.4497686019183775,2.299845734612252
MI-075,Mindanao,0.5593657185330575,0.3998945201289909,0.27015770558101804,0.5497543469472287,0.5051655252274821,4.30917886680948,0.2643524730321966,73.10822510822511,True,47.6836082164475,9.88539786759963,80.22482535844694,7.675895456509628,28.289190160287642,Low,0.0020415862319233384,2,Fragmented pressure front,0.7867319302081873,-1.3240433059853762,Long-term monitoring,1.5,2.8289190160287645,1.885946010685843
MI-076,Mindanao,0.6448200994474392,0.22660155827506076,0.5745577412476204,0.547584696061952,0.5998595710691328,9.641590674088732,0.3415665703769765,73.10822510822511,True,95.39516979611588,17.662213429256013,79.23212178258777,8.74386889175132,31.806760358264235,Low,0.002871079366130414,0,Watch-list landscape,0.5046726664740401,0.6326131688744984,Long-term monitoring,1.5,3.1806760358264237,2.1204506905509493
MI-077,Mindanao,0.7495129703357707,0.11782841579746486,0.5270980210375611,0.5621150118977362,0.5634644141576037,12.178695717922922,0.3102777296700357,73.10822510822511,True,47.82190716839395,10.399671992967688,72.11194316240031,20.4961278515308,26.510998826090496,Low,0.0028012818293199097,0,Watch-list landscape,1.0600743591767416,0.8799016885201394,Long-term monitoring,1.5,2.6510998826090497,1.7673999217393666
MI-078,Mindanao,0.7769965278864299,0.10565473688747626,0.46781314130137414,0.6685692327724625,0.7531975473695602,1.6848818237651906,0.49617287925672987,73.10822510822511,False,46.415621105713726,9.0,80.30542247348518,7.184909685919025,32.91266078099618,Low,0.003449925074668048,0,Watch-list landscape,1.0471099549653426,1.599674089332145,Community patrol and anti-persecution,3.0,11.1903046655387,5.035637099492416
MI-079,Mindanao,0.5527447321619194,0.6130291505110065,0.2792561552413506,0.49121636303416916,0.47250981069984666,3.023597259941197,0.1463895649060122,73.10822510822511,False,70.06681134169814,11.21220131663249,87.95635523595139,15.17142830580712,42.60809817050585,Moderate,0.00424011234847209,2,Fragmented pressure front,-0.08849227160604406,-1.6423777531481754,Corridor restoration,5.0,11.50418650603658,3.106130356629877
MI-080,Mindanao,0.2523575010947917,0.8664649542218911,0.3794889419824716,0.33740517554542765,0.14669372129992525,1.7470535052277905,0.3670651722060121,73.10822510822511,False,130.8113939319452,20.883697960822186,82.52116647539627,16.569590716836814,66.0407128591231,High,0.0032455983649105984,2,Fragmented pressure front,-2.603280015391887,-2.8325746311993383,Community patrol and anti-persecution,3.0,22.453842372101857,10.104229067445836
MI-081,Mindanao,0.6603515818687692,0.3575943638143641,0.25428396245039764,0.5016504542005624,0.6652111891408916,1.4940956085643917,0.14524024883799994,73.10822510822511,False,84.56285266869533,16.50267458954286,82.79607851445297,14.364332772172132,30.25775716291056,Low,0.0032885920865832778,3,Relatively secure forest,1.49006453666757,-0.8176324356021673,Community patrol and anti-persecution,3.0,10.287637435389591,4.629436845925317
MI-082,Mindanao,0.48821990746755634,0.5934390335062469,0.5916146526084384,0.4533129151946591,0.40588708834243237,10.560931624364228,0.43277850502858195,73.10822510822511,True,82.79104909127417,14.743408040150317,79.74151519132418,14.025287996721364,50.72289406953546,Moderate,0.0036404879559255392,2,Fragmented pressure front,-1.5797376629795588,-0.4227300870465502,Corridor restoration,5.0,13.695181398774574,2.739036279754915
MI-083,Mindanao,0.47450179439006407,0.6337717565554202,0.3554663034585737,0.5937088500654517,0.42733506778962416,2.2717262697604506,0.5245191222514713,73.10822510822511,False,74.37414766029679,15.050160432255982,75.38413484041905,13.38757258919586,53.749345538883524,Moderate,0.004006569955022282,2,Fragmented pressure front,-1.534777511720229,-0.9315120766947692,Community patrol and anti-persecution,3.0,18.2747774832204,8.223649867449181
MI-084,Mindanao,0.5310682841487536,0.4915400691787529,0.47777411265571157,0.5078386873997748,0.3377891280310638,1.012624793833347,0.3631547384907688,73.10822510822511,False,64.01620112656128,13.168048635725839,74.73491690892784,10.844720369021678,51.373765484518636,Moderate,0.004316876329162255,2,Fragmented pressure front,-1.2539100710022497,-0.5315804675746277,Community patrol and anti-persecution,3.0,17.46708026473634,7.860186119131353
MI-085,Mindanao,0.8713725271612934,0.12647374785096413,0.32261969212947056,0.6819520271519093,0.6080035523085853,17.538604729151402,0.34502321020789695,73.10822510822511,True,134.10303956575493,32.694907948844744,72.56722433254379,12.790081941113733,19.448534948473288,Low,0.002698195202729207,3,Relatively secure forest,1.7731473007863041,0.7088676397467907,Long-term monitoring,1.5,1.9448534948473288,1.296568996564886
MI-086,Mindanao,0.614575885015339,0.38991387400796523,0.5029304454254169,0.4917549939931993,0.3785724064278904,7.992965108106329,0.3526855274906364,73.10822510822511,False,47.95654150326064,9.0,80.41247879882576,8.025658139162344,48.070847896718014,Moderate,0.0031063431872479915,2,Fragmented pressure front,-0.41334418342195284,-0.22449819354011463,Prey and habitat recovery,4.0,11.537003495212323,3.893738679634159
MI-087,Mindanao,0.4267450683984033,0.6111165560890985,0.3460027355786658,0.37359116045994745,0.46346482218183793,1.6352622400630927,0.3185309138900873,73.10822510822511,True,71.82659293596903,12.921328717305444,80.3647319556644,13.043760042983658,41.52859583453728,Moderate,0.0028402801368355417,2,Fragmented pressure front,-0.5716460539885682,-1.6884900589813472,Community patrol and anti-persecution,3.0,14.119722583742675,4.706574194580892
MI-088,Mindanao,0.6998697862809179,0.5285171840402856,0.4040878882755673,0.5723520514715958,0.593472897980581,9.480030622821136,0.21798696648282376,73.10822510822511,True,112.82695546101979,16.201655653488555,81.1942579671436,8.547957774001839,33.69428802316602,Low,0.004163476266696883,0,Watch-list landscape,0.30842768163608475,-0.39321229834437055,Long-term monitoring,1.5,3.3694288023166017,2.246285868211068
MI-089,Mindanao,0.4702803968807558,0.5379667914285808,0.7445269561395544,0.4249708221107998,0.4427253822242778,5.35098339525805,0.5682161775997963,73.10822510822511,False,113.71064128830453,23.263417407065898,79.24404854120898,9.687998221081273,64.80811746838602,High,0.004822969098543287,1,Critical intervention zone,-2.4464331994388457,0.6826302572184443,Prey and habitat recovery,4.0,15.553948192412642,5.249457514939267
MI-090,Mindanao,0.30698369868069875,0.8725747758016066,0.9306220047268781,0.32992562073810716,0.381329603493269,10.660626979689855,0.7775371719075258,73.10822510822511,False,81.9487173998929,19.87977889097881,75.33740365943639,13.268792222474532,88.2547340053215,Critical,0.005663137431798306,1,Critical intervention zone,-4.815638168681752,0.6246937158038852,Community patrol and anti-persecution,3.0,30.00660956180931,13.50297430281419
MI-091,Mindanao,0.65933666399227,0.3422713413857544,0.5322296240432726,0.5036528054633644,0.6151689424423906,2.947409219358051,0.3308695628354886,73.10822510822511,False,79.87641767124047,12.385933713419085,80.87106460390866,14.127545018681493,42.95820394093158,Moderate,0.0035425974394814323,0,Watch-list landscape,0.261692604824182,0.42950576117189637,Community patrol and anti-persecution,3.0,14.60578933991674,6.572605202962534
MI-092,Mindanao,0.765067524870992,0.16951274405271527,0.3341506269129784,0.5375394597626177,0.6447261716986625,13.770736036031227,0.35253350139564,73.10822510822511,True,96.19005203879536,15.885856642314334,81.48357379067339,12.436063227865045,22.55609631995431,Low,0.0022136514445389673,3,Relatively secure forest,1.6454421422358987,0.3295748707304163,Long-term monitoring,1.5,2.2556096319954313,1.5037397546636209
MI-093,Mindanao,0.7374514605700465,0.323221462120908,0.546192997860989,0.6416778044389575,0.5702259312490828,9.242450725503712,0.39066059197261743,73.10822510822511,False,64.90843797759692,13.7100156197216,76.4896641028505,12.238098317934446,43.154315577807424,Moderate,0.003696429670175514,0,Watch-list landscape,0.12426290331388042,0.8302628244168296,Stewardship or protected-area agreement,4.5,12.946294673342226,3.8838884020026683
MI-094,Mindanao,0.6625548823167818,0.30755018041731763,0.5879052307542224,0.7370593445391824,0.5909261777746322,1.9151486071761887,0.4921482603944538,73.10822510822511,True,76.34810253465268,15.643572786350658,77.32925643949906,16.054014294934905,36.182810450885846,Moderate,0.003279824161647484,0,Watch-list landscape,-0.1955883905449205,0.9545177748497781,Community patrol and anti-persecution,3.0,12.302155553301189,4.100718517767063
MI-095,Mindanao,0.2925868928700392,0.5968613457001437,0.4619298417471691,0.2668053133489502,0.24593620035530067,13.085655874891502,0.4643850481120754,73.10822510822511,False,49.595330280005385,9.0,78.19257816178855,14.157539802989387,61.11905834719737,High,0.003146046596949026,2,Fragmented pressure front,-2.130591294473165,-1.5763494380713514,Corridor restoration,5.0,16.50214575374329,4.4555793535106885
MI-096,Mindanao,0.5817208352462597,0.40131821490089253,0.7144137436613638,0.5062246846662779,0.48382921662184486,6.555648160314566,0.579527713350481,73.10822510822511,False,68.24590719114923,11.150877731264156,81.80396122851874,8.779083081285947,58.04695924765341,High,0.005246558229469608,1,Critical intervention zone,-1.9219070375042397,1.3531223547570104,Stewardship or protected-area agreement,4.5,17.41408777429602,5.224226332288807
MI-097,Mindanao,0.6968610666977497,0.2438722134833791,0.5691862147788256,0.7158299708357558,0.30401129879728916,1.9084091306150985,0.2862376308696857,73.10822510822511,True,62.2701972855506,14.138004555935733,73.4792929509262,17.570221253580296,33.574691319574036,Low,0.0034272509306355198,0,Watch-list landscape,-0.18052746355802007,0.32412121774063657,Community patrol and anti-persecution,3.0,11.415395048655173,3.8051316828850577
MI-098,Mindanao,0.8528048381040136,0.17125964276233416,0.3472529193600729,0.748519365305977,0.9089787386302608,14.37073368325683,0.31853942359693754,73.10822510822511,True,47.36367867659044,10.286820006423598,81.33329051384212,6.582322698543983,15.447196415471685,Low,0.0030306010454618643,3,Relatively secure forest,2.3441006327960476,1.0312754706964429,Long-term monitoring,1.5,1.5447196415471687,1.0298130943647792
MI-099,Mindanao,0.8136484460860929,0.20651778202082077,0.29102026733059366,0.6741419569599153,0.7010783764111919,12.241664674429014,0.2528949817288379,73.10822510822511,True,161.0,33.0,77.6670423391009,15.475928496145288,17.64427548778533,Low,0.002341376675332085,3,Relatively secure forest,2.148201964983162,0.13049072835301637,Long-term monitoring,1.5,1.764427548778533,1.176285032519022
MI-100,Mindanao,0.6192439074724931,0.39476283544606067,0.7524687059608,0.6011608376719888,0.46926513719089735,3.809594052896594,0.5252964404848113,73.10822510822511,False,49.57207836669227,9.934917979432882,75.6114860516825,7.541102300810864,56.76148404711306,High,0.0044448474848180885,1,Critical intervention zone,-1.5431951257685543,1.2804646944665823,Stewardship or protected-area agreement,4.5,17.028445214133917,5.108533564240175
MI-101,Mindanao,0.5074338888402192,0.47825762085461687,0.21504859900648357,0.43351454929408656,0.5871531758561578,3.4730703488160093,0.32540064606352037,73.10822510822511,False,62.42052771821822,11.615519379388116,80.86621833141506,12.068005919952743,39.325263651010886,Moderate,0.0027504567099010777,2,Fragmented pressure front,0.4532294190958421,-1.410167705517324,Stewardship or protected-area agreement,4.5,11.797579095303265,3.5392737285909797
MI-102,Mindanao,0.392329599537767,0.5850209539172457,0.23894252635965535,0.3247358373905228,0.5229093614951403,7.923101409378779,0.45029818248122033,73.10822510822511,False,83.64659871674779,15.610940732610544,78.3901768143543,15.89558564667532,48.778930390806536,Moderate,0.004368229735869426,2,Fragmented pressure front,-1.0622597133217075,-1.3627243918804004,Corridor restoration,5.0,13.170311205517766,3.555984025489797
MI-103,Mindanao,0.8026077534303776,0.24671779093763999,0.30706632696156166,0.810762681341415,0.6656291497958405,3.3991671838549085,0.17916823606446644,73.10822510822511,False,52.748195540913585,9.367846695884548,81.58758987248713,10.500469678135328,25.161685969434416,Low,0.002761069179875911,3,Relatively secure forest,1.9961594645978795,-0.06683002555006108,Stewardship or protected-area agreement,4.5,7.548505790830324,2.2645517372490973
MI-104,Mindanao,0.32434335137292175,0.7939085385289365,0.32867775176961506,0.2992363259713247,0.3603823774468694,5.4891457442612595,0.29154573304885995,73.10822510822511,False,86.62135103599954,13.361680263884363,84.40627526512189,10.189371067082732,57.492463829986804,High,0.003983053946207846,2,Fragmented pressure front,-1.6654692573412249,-2.3763362164700625,Corridor restoration,5.0,15.522965234096437,4.191200613206038
MI-105,Mindanao,0.5772321374793763,0.3748321676964048,0.3686642097482412,0.4149385328435584,0.563033972806556,7.710738402495327,0.4225967699215356,73.10822510822511,False,75.62449559718688,16.27690654555063,73.17533851338787,10.518698526325524,43.27684340554365,Moderate,0.004739612429144727,0,Watch-list landscape,-0.41929385569834704,0.03398405833833152,Stewardship or protected-area agreement,4.5,12.983053021663094,3.8949159064989285
MI-106,Mindanao,0.6015750861058473,0.389123010287004,0.4152498176815367,0.4741820046320406,0.5691198015029976,4.767188416205462,0.313758854973166,73.10822510822511,True,68.18632080580925,14.30503792805046,78.30311891706769,15.87327392494007,33.233560589105075,Low,0.003152037947569531,0,Watch-list landscape,0.31367933730257197,-0.3464171582596937,Long-term monitoring,1.5,3.3233560589105076,2.2155707059403382
MI-107,Mindanao,0.6202036157992635,0.33756722136994993,0.6343300145913597,0.5058760721884588,0.5058067585978614,4.7569631675640505,0.4406609855920023,73.10822510822511,True,108.1220436578234,16.955612517056885,82.5506646795738,9.318671837545862,41.505668876046485,Moderate,0.004085274221363054,0,Watch-list landscape,-0.7652530192842109,0.8452270340965379,Long-term monitoring,1.5,4.150566887604649,2.7670445917364326
MI-108,Mindanao,0.3332145233917316,0.6617171666652167,0.3828828773623833,0.3439944296989002,0.31060096067358056,10.388912525060407,0.4138167504721447,73.10822510822511,False,80.7143130650017,12.45783949838612,85.00406055284736,12.003923216106221,57.80280586959169,High,0.0040462151462356925,2,Fragmented pressure front,-1.9771951870249629,-1.6873022710568413,Corridor restoration,5.0,15.606757584789756,4.213824547893235
MI-109,Mindanao,0.5964244532293418,0.5011391535609611,0.3547300462287622,0.4945686534870165,0.5372078804733076,5.7718060352350875,0.3693511481203598,73.10822510822511,False,51.640577017384494,9.0,78.13806133043957,13.886731251814876,45.23248477945809,Moderate,0.0036764457540907256,2,Fragmented pressure front,-0.19000139767010982,-0.5899413539935132,Stewardship or protected-area agreement,4.5,13.569745433837427,4.070923630151229
MI-110,Mindanao,0.7964546985989692,0.2984717200165985,0.45409740703864176,0.7325048668011866,0.6709956668170174,3.139109158630941,0.3529292377409374,73.10822510822511,False,76.14394090735608,13.322454509237026,81.93376721542083,17.30703236102241,36.064486832911314,Moderate,0.0030704574182836035,0,Watch-list landscape,1.0404945553447313,0.6952170406784276,Stewardship or protected-area agreement,4.5,10.819346049873394,3.2458038149620188
MI-111,Mindanao,0.8192387195277755,0.21335296086727423,0.4091963792306593,0.7168763102016876,0.6721180096522158,3.631466558996422,0.36704723214564927,73.10822510822511,True,67.33098802664242,9.336940106305741,81.38373407804002,10.500519060644843,23.911063067439933,Low,0.002970310823135303,0,Watch-list landscape,1.3395162620786802,0.8213013219381061,Long-term monitoring,1.5,2.3911063067439935,1.5940708711626623
MI-112,Mindanao,0.5735711987234803,0.495886337773676,0.6867065902995275,0.4543732436071006,0.4544482842119313,5.694083220468487,0.5730149347106331,73.10822510822511,False,111.39575680186054,19.125361453717435,81.39370926233941,9.767775513455875,61.29704241375541,High,0.0035547832299033873,1,Critical intervention zone,-1.6127707566768574,0.6579539021100349,Stewardship or protected-area agreement,4.5,18.389112724126623,5.516733817237988
MI-113,Mindanao,0.805708032800858,0.28571008286827015,0.2050064209599822,0.7072142199398204,0.7149884778389264,6.152296386756547,0.17148187899851616,73.10822510822511,True,72.06417002338179,15.620165358263682,75.17412655585738,13.308273472061867,15.224122035867298,Low,0.0017030076743713924,3,Relatively secure forest,2.597230324673496,-0.6046791499864044,Long-term monitoring,1.5,1.5224122035867298,1.0149414690578198
MI-114,Mindanao,0.9098030028957136,0.12851075492253647,0.1314132131060541,0.7950670566391896,0.8461347875361068,4.939481731581533,0.08621418683467569,73.10822510822511,True,66.2090830350239,15.869926585349546,72.98818279833445,11.752372812865255,2.7679677013281214,Low,0.002189705046468699,3,Relatively secure forest,3.7063898425632624,-0.1252567646342718,Long-term monitoring,1.5,0.2767967701328122,0.18453118008854144
MI-115,Mindanao,0.22684287210102055,0.8528198079368905,0.5797618720315623,0.1827086462066336,0.24159744460120783,10.659688580124815,0.5998562074201104,73.10822510822511,False,136.5883325912923,30.13365840774093,77.0625654571031,12.471824745772135,77.22888132372196,Critical,0.004701508050982973,1,Critical intervention zone,-3.8596487907459958,-1.3502955769463534,Corridor restoration,5.0,20.851797957404933,5.629985448499332
MI-116,Mindanao,0.3757172291671648,0.5380868583293249,0.37339609035933174,0.37074592130016004,0.4385433320222897,6.026973619733434,0.34176207633914174,73.10822510822511,False,77.03763812023638,15.403734432160128,79.00771872920755,10.874883404614378,49.430310679899534,Moderate,0.003172900265334964,2,Fragmented pressure front,-0.8299480198842625,-1.5043619333904323,Prey and habitat recovery,4.0,11.863274563175889,4.003855165071863
MI-117,Mindanao,0.8579887105666711,0.01995461689381954,0.4178182097069588,0.7503707907149203,0.5266135589359355,7.211670868656525,0.28359786200919834,73.10822510822511,True,46.31192461263768,9.0,79.24922632234465,11.770195993931594,17.760194203477614,Low,0.0018235419552241382,3,Relatively secure forest,1.9860491937299734,0.7622091024675732,Long-term monitoring,1.5,1.7760194203477615,1.1840129468985077
MI-118,Mindanao,0.3672809583986722,0.5657522516292047,0.38672295548124336,0.39195975621597956,0.4138011341396636,8.052491831261865,0.3168362211987913,73.10822510822511,False,52.975855664420465,11.054866191795444,74.11988073102634,11.660286111507464,50.28729024818909,Moderate,0.0033540900963385987,2,Fragmented pressure front,-0.9796102445329357,-1.5995936348968398,Corridor restoration,5.0,13.577568367011054,3.665943459092985
MI-119,Mindanao,0.8003607763842259,0.12299496803836411,0.5693247894413864,0.6827313512964044,0.7627007769981362,3.339943688416849,0.42512804479308364,73.10822510822511,False,55.163263100555845,9.697040506669836,79.40401807969734,14.223261036326527,34.48514804537711,Low,0.0033097296230458883,0,Watch-list landscape,1.1302765583996148,1.7481856185848017,Stewardship or protected-area agreement,4.5,10.345544413613132,3.1036633240839393
MI-120,Mindanao,0.8555072413229319,0.2636747828495045,0.6025930390963755,0.7458244135628759,0.5753841613204521,9.408809178600428,0.3869209291429866,73.10822510822511,False,102.86701162324657,22.661556774704735,77.18974775735751,11.415234018446291,41.405872215209435,Moderate,0.00391954997966047,0,Watch-list landscape,0.3555314209608639,1.4866508994417764,Stewardship or protected-area agreement,4.5,12.42176166456283,3.7265284993688494
MI-121,Mindanao,0.6906151267472137,0.49999987859085726,0.3316987991259527,0.5932346370191725,0.6405522138199777,11.66480174446058,0.3018799300213405,73.10822510822511,False,39.53815996887375,9.0,76.61119337899156,9.826902438965318,40.1159443184616,Moderate,0.0035731016657982472,0,Watch-list landscape,0.5554770670241207,-0.4371792470595783,Stewardship or protected-area agreement,4.5,12.03478329553848,3.610434988661544
MI-122,Mindanao,0.4906709834159156,0.41455265406632213,0.6172509953973239,0.4416436926936853,0.3712267506948765,3.3062508869864407,0.7250944175040714,73.10822510822511,False,94.2815672489524,10.989332125239306,86.77048909511952,12.661761077160342,61.58453001121899,High,0.0043980590056647475,1,Critical intervention zone,-2.396735200429985,0.8050585784517186,Community patrol and anti-persecution,3.0,20.938740203814458,9.422433091716506
MI-123,Mindanao,0.7207441407951397,0.44254216816342673,0.3311022455095738,0.6207963687273866,0.5180399740285525,13.853914222615915,0.01,73.10822510822511,False,66.17564115455973,13.610604545051093,78.26911011963838,9.76578561042902,33.04972243462827,Low,0.0025682823973282635,3,Relatively secure forest,1.523053978018187,-1.2484177135192274,Stewardship or protected-area agreement,4.5,9.914916730388482,2.9744750191165443
MI-124,Mindanao,0.5109529861602228,0.6784924285859378,0.4441973280338313,0.5358879601687415,0.6368627605669235,2.060185476051932,0.4563449072845525,73.10822510822511,True,98.7641035847468,27.044278441845872,70.15801964391866,7.672615335201702,45.08605691281551,Moderate,0.005843746537428722,2,Fragmented pressure front,-1.542392655333446,-0.1846015644966683,Community patrol and anti-persecution,3.0,15.329259350357274,5.109753116785758
MI-125,Mindanao,0.6566615435906451,0.3303786945198205,0.3710599916772728,0.5831775111841677,0.6144529067651927,4.793701161092112,0.26569809684668333,73.10822510822511,True,64.33124669869675,14.036411456855593,78.57214501759256,11.292315489456346,26.8444793409505,Low,0.0033553227768986322,0,Watch-list landscape,0.8260686854669921,-0.20905703449358742,Long-term monitoring,1.5,2.6844479340950502,1.789631956063367
MI-126,Mindanao,0.6296000393630196,0.3412295634722407,0.23285941628505247,0.5431283762173489,0.5768989038743509,5.717777474735586,0.1708054653714988,73.10822510822511,False,53.11900286512904,10.893294883160271,79.30523449191955,6.023254055303971,30.57846277031217,Low,0.0025536662342255908,3,Relatively secure forest,1.4187002755050746,-1.1320783260463747,Stewardship or protected-area agreement,4.5,9.173538831093651,2.7520616493280956
MI-127,Mindanao,0.6888632169372657,0.18330946034213894,0.1773196014633996,0.47375823912616327,0.8227392057284996,7.994151903200463,0.05969529507811272,73.10822510822511,False,64.5862033297253,13.101669630977952,77.79277104926727,12.68341370352354,18.12721236653784,Low,0.002252941689468296,3,Relatively secure forest,2.997288094273299,-0.7860857078474829,Stewardship or protected-area agreement,4.5,5.438163709961352,1.6314491129884057
MI-128,Mindanao,0.9648489669850503,0.07703678514349202,0.620719831350813,0.709613270545361,0.674341147992941,4.486838285564506,0.3395940239813772,73.10822510822511,False,54.22486023735502,9.0,82.06867809224792,9.458286719366725,33.56725317089063,Low,0.0030274207665155943,0,Watch-list landscape,1.5871897584397794,2.0814582952209433,Stewardship or protected-area agreement,4.5,10.070175951267188,3.0210527853801565
MI-129,Mindanao,0.9721363711377088,0.01,0.1814865815702834,0.8956510588190224,0.6557815991185405,6.829197954367311,0.1443683432283996,73.10822510822511,True,53.0809240063827,10.490747776184932,79.27671360536105,15.546474104178436,3.469974838983931,Low,0.0013068007985459124,3,Relatively secure forest,3.5988100988395253,0.1532359791873523,Long-term monitoring,1.5,0.34699748389839313,0.2313316559322621
MI-130,Mindanao,0.6148203515423225,0.38556979181673773,0.5141248563188946,0.41615971199963864,0.6065476503329152,8.1855882008609,0.35578381976115997,73.10822510822511,False,52.63663382662386,9.064939457363417,79.37671271837455,11.771109423678105,45.63491523427747,Moderate,0.0038000992581795996,0,Watch-list landscape,-0.057239227559048325,0.25869086981739225,Stewardship or protected-area agreement,4.5,13.690474570283241,4.107142371084972
MI-131,Mindanao,0.4217162605479807,0.62349922086457,0.6649769232299838,0.5187230533768006,0.44660931058432946,17.9246151217607,0.5223639044946284,73.10822510822511,False,51.353916856160474,9.0,79.85320960375051,13.196130196842107,63.028825912141784,High,0.00491677587493057,1,Critical intervention zone,-2.461015868782494,0.054915451102283526,Corridor restoration,5.0,17.01778299627828,4.594801408995136
MI-132,Mindanao,0.577056863922494,0.3488444916066224,0.7000193899681229,0.5546816546103012,0.47064006391556634,5.3066849950436,0.5528047425411673,73.10822510822511,False,39.0,9.0,75.22045648977567,8.663956400109198,54.8968620380899,Moderate,0.004646686700723836,1,Critical intervention zone,-1.581835538774314,1.2142981365121177,Stewardship or protected-area agreement,4.5,16.46905861142697,4.940717583428091
MI-133,Mindanao,0.7147058417906249,0.2412666185556283,0.26507523337382755,0.6716412148704981,0.6803975961575406,11.046192657039446,0.23869331148584055,73.10822510822511,True,42.723984727716115,9.0,77.39843464898757,14.691587107231518,18.058373838821264,Low,0.00215093098266998,3,Relatively secure forest,1.9482079609852785,-0.38551721667118316,Long-term monitoring,1.5,1.8058373838821264,1.203891589254751
MI-134,Mindanao,0.44399386637768556,0.5147093135534084,0.9080629312790746,0.41814399086947335,0.5326095827029996,2.7294579034115403,0.6577353960042003,73.10822510822511,False,74.88643323373756,15.720208547028415,75.09449677191543,9.467292420307382,69.56118632130101,High,0.005614614120457117,1,Critical intervention zone,-3.03405569044661,1.615222837181861,Community patrol and anti-persecution,3.0,23.650803349242345,10.642861507159056
MI-135,Mindanao,0.43093664609045346,0.5364132235651888,0.5977751183594135,0.4424154665168481,0.43871154815880664,2.295147119339474,0.3985499159751603,73.10822510822511,False,93.72095070995296,14.655515995275806,85.59296453632844,11.002332316443523,56.38146391325609,High,0.004480770592963282,2,Fragmented pressure front,-1.6902741882939174,-0.30542440902851603,Community patrol and anti-persecution,3.0,19.16969773050707,8.626363978728183
MI-136,Mindanao,0.609315794302845,0.3396155676119287,0.5844144284777103,0.6540387208097396,0.3957331648051614,22.415907141508583,0.3658293872941851,73.10822510822511,False,74.66005609030435,18.92825183141243,70.4891781007617,10.596296130668863,46.853014012473004,Moderate,0.004163103474751917,0,Watch-list landscape,-0.8001996345052216,0.36965865960442607,Prey and habitat recovery,4.0,11.24472336299352,3.7950941350103133
MI-137,Mindanao,0.4513831971335823,0.6676020325030909,0.9319725518919133,0.32264444079027954,0.33430559962229084,2.166265813744641,0.6930831336507369,73.10822510822511,False,73.95108948265035,13.68755879484857,80.11962443628998,15.86660627016544,80.42266332407092,Critical,0.00873791659486367,1,Critical intervention zone,-4.917125271235753,1.8211982044927018,Community patrol and anti-persecution,3.0,27.343705530184117,12.304667488582854
MI-138,Mindanao,0.6678431544178266,0.21671876113109695,0.3654809819092257,0.6644601384388861,0.607227046697255,1.0180057606325699,0.310609035596599,73.10822510822511,True,47.08157337417903,9.763394641577694,78.55987446052804,8.251839033762572,23.102686650456267,Low,0.0027609999651780504,3,Relatively secure forest,1.1215190863799875,0.021958790236569867,Community patrol and anti-persecution,3.0,7.854913461155132,2.6183044870517107
MI-139,Mindanao,0.430401431301599,0.6371049146543075,0.5464475964837263,0.36848462957682593,0.43882540082115806,10.172505142934696,0.48753682691300165,73.10822510822511,False,44.01775691852083,9.0,79.96053579171056,9.585188015872077,61.15629400423516,High,0.0032346097443055086,2,Fragmented pressure front,-1.6495777834217906,-0.7207639261464968,Corridor restoration,5.0,16.512199381143493,4.458293832908743
