territory_id,island,year,attempted,egg_count,incubation_days,female_incubation_share_pct,hatched,fledged,climate_anomaly,forest_integrity,fragmentation_index,human_pressure,canopy_integrity,prey_index,persecution_risk,protected,risk_score
MI-064,Mindanao,2016,1,1,58.89129963139251,82.62061530770396,1,1,0.7201946255017445,0.8413860946417819,0.04905310355313128,0.19463799434802342,0.7420016239839227,0.8694908655964724,0.2069325536497894,1,5.076133534337793
MI-064,Mindanao,2018,0,0,,,0,0,0.1354845639367339,0.8413860946417819,0.04905310355313128,0.19463799434802342,0.7420016239839227,0.8694908655964724,0.2069325536497894,1,5.076133534337793
MI-064,Mindanao,2020,1,1,56.910199270596806,77.9822737621004,1,1,0.23485450111989065,0.8413860946417819,0.04905310355313128,0.19463799434802342,0.7420016239839227,0.8694908655964724,0.2069325536497894,1,5.076133534337793
MI-064,Mindanao,2022,1,1,54.15579683938117,69.22168274012817,0,0,0.5957654734037461,0.8413860946417819,0.04905310355313128,0.19463799434802342,0.7420016239839227,0.8694908655964724,0.2069325536497894,1,5.076133534337793
MI-064,Mindanao,2024,1,1,58.49581213888666,70.00975367185612,1,1,0.7300512387127414,0.8413860946417819,0.04905310355313128,0.19463799434802342,0.7420016239839227,0.8694908655964724,0.2069325536497894,1,5.076133534337793
MI-064,Mindanao,2026,1,1,60.157782350483515,66.43419722414976,0,0,0.7817306816163517,0.8413860946417819,0.04905310355313128,0.19463799434802342,0.7420016239839227,0.8694908655964724,0.2069325536497894,1,5.076133534337793
MI-065,Mindanao,2010,0,0,,,0,0,0.13164232356955985,0.938980429513245,0.01,0.20031719260475428,0.7919556951115766,0.8125513135211876,0.02351117853026241,1,0.0
MI-065,Mindanao,2012,1,1,51.0,76.31466692503729,1,0,0.5773369136929121,0.938980429513245,0.01,0.20031719260475428,0.7919556951115766,0.8125513135211876,0.02351117853026241,1,0.0
MI-065,Mindanao,2014,1,1,59.22823587014964,81.10445491897336,0,0,0.0005077747653482977,0.938980429513245,0.01,0.20031719260475428,0.7919556951115766,0.8125513135211876,0.02351117853026241,1,0.0
MI-065,Mindanao,2016,1,1,58.06481612039981,76.75842672337747,1,1,-1.398055014345042,0.938980429513245,0.01,0.20031719260475428,0.7919556951115766,0.8125513135211876,0.02351117853026241,1,0.0
MI-065,Mindanao,2018,1,1,56.393849796885874,71.18972851833118,0,0,-0.6763293461505573,0.938980429513245,0.01,0.20031719260475428,0.7919556951115766,0.8125513135211876,0.02351117853026241,1,0.0
MI-065,Mindanao,2020,1,1,58.42467676297583,78.46941043885525,1,1,-0.4991642316947365,0.938980429513245,0.01,0.20031719260475428,0.7919556951115766,0.8125513135211876,0.02351117853026241,1,0.0
MI-065,Mindanao,2022,1,1,55.32623184287901,78.16517131184446,1,1,-0.9824455464906178,0.938980429513245,0.01,0.20031719260475428,0.7919556951115766,0.8125513135211876,0.02351117853026241,1,0.0
MI-065,Mindanao,2024,1,1,56.38879606918792,75.53417934200478,1,1,-0.012429152643235571,0.938980429513245,0.01,0.20031719260475428,0.7919556951115766,0.8125513135211876,0.02351117853026241,1,0.0
MI-065,Mindanao,2026,1,1,56.884997093011776,55.00000000000001,1,1,0.47881496738001855,0.938980429513245,0.01,0.20031719260475428,0.7919556951115766,0.8125513135211876,0.02351117853026241,1,0.0
MI-066,Mindanao,2010,1,1,55.34365187894974,75.8647536324589,1,1,0.13649500214200422,0.8802141317093853,0.27471790878146624,0.22324513538458995,0.8275059983527429,0.7100111240721584,0.2297213589905955,0,23.893898317287015
MI-066,Mindanao,2012,1,1,58.080456213319074,73.73663380096211,1,1,-0.038135316377396616,0.8802141317093853,0.27471790878146624,0.22324513538458995,0.8275059983527429,0.7100111240721584,0.2297213589905955,0,23.893898317287015
MI-066,Mindanao,2014,1,1,59.31022852756423,72.43495688115995,1,1,0.09822399444470697,0.8802141317093853,0.27471790878146624,0.22324513538458995,0.8275059983527429,0.7100111240721584,0.2297213589905955,0,23.893898317287015
MI-066,Mindanao,2016,1,1,62.891648775238906,73.06845664035637,1,1,-0.3536631485080956,0.8802141317093853,0.27471790878146624,0.22324513538458995,0.8275059983527429,0.7100111240721584,0.2297213589905955,0,23.893898317287015
MI-066,Mindanao,2018,1,1,55.10178948455007,62.18563758517376,1,1,0.881370164862732,0.8802141317093853,0.27471790878146624,0.22324513538458995,0.8275059983527429,0.7100111240721584,0.2297213589905955,0,23.893898317287015
MI-066,Mindanao,2020,1,1,58.521579035446806,79.48999402915538,1,1,0.24039289867928681,0.8802141317093853,0.27471790878146624,0.22324513538458995,0.8275059983527429,0.7100111240721584,0.2297213589905955,0,23.893898317287015
MI-066,Mindanao,2022,1,1,59.15082313448312,76.72323792683106,1,1,0.5673634336463325,0.8802141317093853,0.27471790878146624,0.22324513538458995,0.8275059983527429,0.7100111240721584,0.2297213589905955,0,23.893898317287015
MI-066,Mindanao,2024,1,1,55.24816197436731,78.6702998005613,1,1,-0.14505496546240945,0.8802141317093853,0.27471790878146624,0.22324513538458995,0.8275059983527429,0.7100111240721584,0.2297213589905955,0,23.893898317287015
MI-066,Mindanao,2026,1,1,62.162821613169264,65.67237786834131,1,1,-0.37829772055419225,0.8802141317093853,0.27471790878146624,0.22324513538458995,0.8275059983527429,0.7100111240721584,0.2297213589905955,0,23.893898317287015
MI-067,Mindanao,2010,1,1,55.79546450362478,64.81861598432863,1,1,0.396902895923714,0.7740339961883143,0.3243442901096857,0.396689372197945,0.631234805002966,0.624830266225848,0.38308463574823703,0,37.90175127367236
MI-067,Mindanao,2012,1,1,54.5679676301109,69.20186684344947,0,0,1.2547647048688804,0.7740339961883143,0.3243442901096857,0.396689372197945,0.631234805002966,0.624830266225848,0.38308463574823703,0,37.90175127367236
MI-067,Mindanao,2014,1,1,59.82817473150886,86.95929883423192,0,0,0.2167241767670255,0.7740339961883143,0.3243442901096857,0.396689372197945,0.631234805002966,0.624830266225848,0.38308463574823703,0,37.90175127367236
MI-067,Mindanao,2016,1,1,62.31039943710508,71.74742819904061,0,0,-0.34433835778102545,0.7740339961883143,0.3243442901096857,0.396689372197945,0.631234805002966,0.624830266225848,0.38308463574823703,0,37.90175127367236
MI-067,Mindanao,2018,1,1,56.03201408337835,82.13645471972681,0,0,0.020795952814178197,0.7740339961883143,0.3243442901096857,0.396689372197945,0.631234805002966,0.624830266225848,0.38308463574823703,0,37.90175127367236
MI-067,Mindanao,2020,1,1,58.40462806742779,78.29863279305516,0,0,0.6880500178904436,0.7740339961883143,0.3243442901096857,0.396689372197945,0.631234805002966,0.624830266225848,0.38308463574823703,0,37.90175127367236
MI-067,Mindanao,2022,1,1,56.602621411416635,76.93828322565882,1,0,-0.5877612040450906,0.7740339961883143,0.3243442901096857,0.396689372197945,0.631234805002966,0.624830266225848,0.38308463574823703,0,37.90175127367236
MI-067,Mindanao,2024,1,1,59.29308909336694,75.71823747311497,1,0,0.21971156193284944,0.7740339961883143,0.3243442901096857,0.396689372197945,0.631234805002966,0.624830266225848,0.38308463574823703,0,37.90175127367236
MI-067,Mindanao,2026,1,1,53.90288639996549,67.99396442717824,0,0,-0.06933383830297958,0.7740339961883143,0.3243442901096857,0.396689372197945,0.631234805002966,0.624830266225848,0.38308463574823703,0,37.90175127367236
MI-068,Mindanao,2010,1,1,53.83809404706212,73.43054220255641,1,1,-0.15319427027104626,0.4444050594400691,0.6452624194910399,0.408099264358442,0.4784091036583069,0.6038185670345173,0.24133990229847946,0,47.71494162530921
MI-068,Mindanao,2012,1,1,53.40498040153335,85.04111912988027,1,0,1.1034697816465453,0.4444050594400691,0.6452624194910399,0.408099264358442,0.4784091036583069,0.6038185670345173,0.24133990229847946,0,47.71494162530921
MI-068,Mindanao,2014,1,1,58.24291034044562,80.09087605985776,0,0,0.503859072975039,0.4444050594400691,0.6452624194910399,0.408099264358442,0.4784091036583069,0.6038185670345173,0.24133990229847946,0,47.71494162530921
MI-068,Mindanao,2016,0,0,,,0,0,-0.6651827446165405,0.4444050594400691,0.6452624194910399,0.408099264358442,0.4784091036583069,0.6038185670345173,0.24133990229847946,0,47.71494162530921
MI-068,Mindanao,2018,0,0,,,0,0,1.156115598455766,0.4444050594400691,0.6452624194910399,0.408099264358442,0.4784091036583069,0.6038185670345173,0.24133990229847946,0,47.71494162530921
MI-068,Mindanao,2020,1,1,58.28175191498764,77.31749963921229,0,0,0.1816660443834069,0.4444050594400691,0.6452624194910399,0.408099264358442,0.4784091036583069,0.6038185670345173,0.24133990229847946,0,47.71494162530921
MI-068,Mindanao,2022,1,1,56.6800550441426,82.7541113519199,1,0,0.050762627085458166,0.4444050594400691,0.6452624194910399,0.408099264358442,0.4784091036583069,0.6038185670345173,0.24133990229847946,0,47.71494162530921
MI-068,Mindanao,2024,1,1,56.48946608615585,78.61941836500003,1,1,0.8617511920154247,0.4444050594400691,0.6452624194910399,0.408099264358442,0.4784091036583069,0.6038185670345173,0.24133990229847946,0,47.71494162530921
MI-068,Mindanao,2026,1,1,55.4719220642844,72.96284232164298,1,1,0.24387095975619152,0.4444050594400691,0.6452624194910399,0.408099264358442,0.4784091036583069,0.6038185670345173,0.24133990229847946,0,47.71494162530921
MI-069,Mindanao,2010,1,1,57.47229353828191,87.78529400899477,1,0,-0.5347118001571638,0.6355907976298478,0.30139311052663,0.25593831990974514,0.6548892557246465,0.4881561869706984,0.1935418716186514,0,30.513033706224896
MI-069,Mindanao,2012,1,1,60.31362548448624,62.54325630918191,0,0,-0.3783346055893466,0.6355907976298478,0.30139311052663,0.25593831990974514,0.6548892557246465,0.4881561869706984,0.1935418716186514,0,30.513033706224896
MI-069,Mindanao,2014,1,1,56.48931125026538,62.91474793783437,1,1,-1.1253761088739116,0.6355907976298478,0.30139311052663,0.25593831990974514,0.6548892557246465,0.4881561869706984,0.1935418716186514,0,30.513033706224896
MI-069,Mindanao,2016,1,1,57.90166862982869,76.04489046746914,0,0,0.19481060351327806,0.6355907976298478,0.30139311052663,0.25593831990974514,0.6548892557246465,0.4881561869706984,0.1935418716186514,0,30.513033706224896
MI-069,Mindanao,2018,1,1,59.63336986515751,61.08248367854409,0,0,-0.8139835455726386,0.6355907976298478,0.30139311052663,0.25593831990974514,0.6548892557246465,0.4881561869706984,0.1935418716186514,0,30.513033706224896
MI-069,Mindanao,2020,1,1,54.07330891624793,74.04692900659835,1,1,-0.5122476547209291,0.6355907976298478,0.30139311052663,0.25593831990974514,0.6548892557246465,0.4881561869706984,0.1935418716186514,0,30.513033706224896
MI-069,Mindanao,2022,1,1,58.715290297081744,81.15243563965208,1,0,-0.6688095425292429,0.6355907976298478,0.30139311052663,0.25593831990974514,0.6548892557246465,0.4881561869706984,0.1935418716186514,0,30.513033706224896
MI-069,Mindanao,2024,1,1,58.06222771511579,70.665001265962,1,1,0.22381304014343975,0.6355907976298478,0.30139311052663,0.25593831990974514,0.6548892557246465,0.4881561869706984,0.1935418716186514,0,30.513033706224896
MI-069,Mindanao,2026,1,1,57.614376962682435,68.67136005047719,1,0,-0.8866206480635596,0.6355907976298478,0.30139311052663,0.25593831990974514,0.6548892557246465,0.4881561869706984,0.1935418716186514,0,30.513033706224896
MI-070,Mindanao,2010,0,0,,,0,0,0.9777904003627684,0.6401569587803491,0.36869635913201626,0.8337990933288539,0.6579288925646264,0.26911371553018626,0.6043267216133046,0,62.59557685659675
MI-070,Mindanao,2012,0,0,,,0,0,0.12524208582060567,0.6401569587803491,0.36869635913201626,0.8337990933288539,0.6579288925646264,0.26911371553018626,0.6043267216133046,0,62.59557685659675
MI-070,Mindanao,2014,0,0,,,0,0,1.041150634217239,0.6401569587803491,0.36869635913201626,0.8337990933288539,0.6579288925646264,0.26911371553018626,0.6043267216133046,0,62.59557685659675
MI-070,Mindanao,2016,0,0,,,0,0,-0.8077437997088106,0.6401569587803491,0.36869635913201626,0.8337990933288539,0.6579288925646264,0.26911371553018626,0.6043267216133046,0,62.59557685659675
MI-070,Mindanao,2018,0,0,,,0,0,0.08762869975206745,0.6401569587803491,0.36869635913201626,0.8337990933288539,0.6579288925646264,0.26911371553018626,0.6043267216133046,0,62.59557685659675
MI-070,Mindanao,2020,1,1,58.76349170576835,78.60436644871206,0,0,-0.10566553218380602,0.6401569587803491,0.36869635913201626,0.8337990933288539,0.6579288925646264,0.26911371553018626,0.6043267216133046,0,62.59557685659675
MI-070,Mindanao,2022,1,1,58.81822027277269,85.27799872759628,0,0,-0.4094022779223143,0.6401569587803491,0.36869635913201626,0.8337990933288539,0.6579288925646264,0.26911371553018626,0.6043267216133046,0,62.59557685659675
MI-070,Mindanao,2024,1,1,58.82005644637828,57.238845315414586,0,0,0.5658023980899367,0.6401569587803491,0.36869635913201626,0.8337990933288539,0.6579288925646264,0.26911371553018626,0.6043267216133046,0,62.59557685659675
MI-070,Mindanao,2026,0,0,,,0,0,-0.17897138756184044,0.6401569587803491,0.36869635913201626,0.8337990933288539,0.6579288925646264,0.26911371553018626,0.6043267216133046,0,62.59557685659675
MI-071,Mindanao,2010,1,1,60.933059623801974,79.82746527189103,1,1,-0.061033381679918494,0.9196123152874704,0.12818860665373144,0.22057116140178684,0.8933441746419564,0.8814092626221943,0.06526794176249173,1,3.1237874644270684
MI-071,Mindanao,2012,1,1,58.77750439529756,71.38033855554559,1,1,0.8901046748029824,0.9196123152874704,0.12818860665373144,0.22057116140178684,0.8933441746419564,0.8814092626221943,0.06526794176249173,1,3.1237874644270684
MI-071,Mindanao,2014,1,1,54.51241358340045,82.18567875778294,1,0,-0.14840067865381124,0.9196123152874704,0.12818860665373144,0.22057116140178684,0.8933441746419564,0.8814092626221943,0.06526794176249173,1,3.1237874644270684
MI-071,Mindanao,2016,1,1,61.20269228202583,86.12966277473228,1,1,0.1569791373878613,0.9196123152874704,0.12818860665373144,0.22057116140178684,0.8933441746419564,0.8814092626221943,0.06526794176249173,1,3.1237874644270684
MI-071,Mindanao,2018,1,1,56.95609191153295,86.87621669987435,1,0,0.2810579654604554,0.9196123152874704,0.12818860665373144,0.22057116140178684,0.8933441746419564,0.8814092626221943,0.06526794176249173,1,3.1237874644270684
MI-071,Mindanao,2020,1,1,55.31104733358227,61.84751696947546,0,0,-0.19298849243877403,0.9196123152874704,0.12818860665373144,0.22057116140178684,0.8933441746419564,0.8814092626221943,0.06526794176249173,1,3.1237874644270684
MI-071,Mindanao,2022,1,1,57.488164621030236,84.90308522353574,1,1,-0.16893364014498424,0.9196123152874704,0.12818860665373144,0.22057116140178684,0.8933441746419564,0.8814092626221943,0.06526794176249173,1,3.1237874644270684
MI-071,Mindanao,2024,0,0,,,0,0,-0.13406471456505822,0.9196123152874704,0.12818860665373144,0.22057116140178684,0.8933441746419564,0.8814092626221943,0.06526794176249173,1,3.1237874644270684
MI-071,Mindanao,2026,1,1,58.824363208171405,60.98157070965531,1,1,-0.5787330669584118,0.9196123152874704,0.12818860665373144,0.22057116140178684,0.8933441746419564,0.8814092626221943,0.06526794176249173,1,3.1237874644270684
MI-072,Mindanao,2010,1,1,55.936096062672554,71.11659077402685,0,0,0.5195055935168138,0.6070761985610019,0.47147053674714823,0.6418749171418963,0.4564468783012555,0.3804193075424483,0.5107531950289911,0,58.88667375790895
MI-072,Mindanao,2012,1,1,59.42181450647422,87.27372281969987,1,0,0.5436642102915759,0.6070761985610019,0.47147053674714823,0.6418749171418963,0.4564468783012555,0.3804193075424483,0.5107531950289911,0,58.88667375790895
MI-072,Mindanao,2014,1,1,59.91951562612774,71.99542329525654,0,0,0.15865252727951562,0.6070761985610019,0.47147053674714823,0.6418749171418963,0.4564468783012555,0.3804193075424483,0.5107531950289911,0,58.88667375790895
MI-072,Mindanao,2016,1,1,55.307799140625626,77.86288870794344,1,0,-0.19827086399593188,0.6070761985610019,0.47147053674714823,0.6418749171418963,0.4564468783012555,0.3804193075424483,0.5107531950289911,0,58.88667375790895
MI-072,Mindanao,2018,0,0,,,0,0,-1.4043729637502442,0.6070761985610019,0.47147053674714823,0.6418749171418963,0.4564468783012555,0.3804193075424483,0.5107531950289911,0,58.88667375790895
MI-072,Mindanao,2020,1,1,58.41123706476601,80.9784108066405,0,0,0.7152792100403716,0.6070761985610019,0.47147053674714823,0.6418749171418963,0.4564468783012555,0.3804193075424483,0.5107531950289911,0,58.88667375790895
MI-072,Mindanao,2022,0,0,,,0,0,1.0224316406584733,0.6070761985610019,0.47147053674714823,0.6418749171418963,0.4564468783012555,0.3804193075424483,0.5107531950289911,0,58.88667375790895
MI-072,Mindanao,2024,1,1,59.53844463658236,71.46038394793266,1,1,-1.2801655103382552,0.6070761985610019,0.47147053674714823,0.6418749171418963,0.4564468783012555,0.3804193075424483,0.5107531950289911,0,58.88667375790895
MI-072,Mindanao,2026,1,1,62.73128788656267,73.21785638608385,0,0,0.5265304205109754,0.6070761985610019,0.47147053674714823,0.6418749171418963,0.4564468783012555,0.3804193075424483,0.5107531950289911,0,58.88667375790895
MI-073,Mindanao,2010,1,1,58.45219312731021,81.11936378094879,1,0,0.37206197870369223,0.4465113676690752,0.7069448056687502,0.513591731119624,0.47335763735245234,0.40438249520036146,0.46367074243094075,0,61.20837694005149
MI-073,Mindanao,2012,1,1,58.607446228146145,82.22674112063324,1,1,0.4601127107889267,0.4465113676690752,0.7069448056687502,0.513591731119624,0.47335763735245234,0.40438249520036146,0.46367074243094075,0,61.20837694005149
MI-073,Mindanao,2014,1,1,63.03345268669777,80.08857236876068,0,0,-0.030289007182066275,0.4465113676690752,0.7069448056687502,0.513591731119624,0.47335763735245234,0.40438249520036146,0.46367074243094075,0,61.20837694005149
MI-073,Mindanao,2016,1,1,57.630815099924085,79.2893264658246,1,1,-0.2780778022293069,0.4465113676690752,0.7069448056687502,0.513591731119624,0.47335763735245234,0.40438249520036146,0.46367074243094075,0,61.20837694005149
MI-073,Mindanao,2018,1,1,56.402651741560895,77.68554572299392,1,0,-1.4084143569875676,0.4465113676690752,0.7069448056687502,0.513591731119624,0.47335763735245234,0.40438249520036146,0.46367074243094075,0,61.20837694005149
MI-073,Mindanao,2020,1,1,58.623446813728044,70.89987999030315,1,0,-0.15485796543980115,0.4465113676690752,0.7069448056687502,0.513591731119624,0.47335763735245234,0.40438249520036146,0.46367074243094075,0,61.20837694005149
MI-073,Mindanao,2022,1,1,56.3126433072207,72.00019474063745,0,0,0.7643660003916104,0.4465113676690752,0.7069448056687502,0.513591731119624,0.47335763735245234,0.40438249520036146,0.46367074243094075,0,61.20837694005149
MI-073,Mindanao,2024,1,1,59.47812673102709,62.13088660461538,0,0,0.1764262500658894,0.4465113676690752,0.7069448056687502,0.513591731119624,0.47335763735245234,0.40438249520036146,0.46367074243094075,0,61.20837694005149
MI-073,Mindanao,2026,0,0,,,0,0,0.3455843209542236,0.4465113676690752,0.7069448056687502,0.513591731119624,0.47335763735245234,0.40438249520036146,0.46367074243094075,0,61.20837694005149
MI-074,Mindanao,2010,1,1,60.37254063624637,63.736937031950056,0,0,0.358653690523088,0.69189053261453,0.22796793904001483,0.5489773847601919,0.5315619516287645,0.5440614194288012,0.44146189101225164,1,34.497686019183774
MI-074,Mindanao,2012,1,1,57.61755275783244,78.92105455903393,1,1,0.38469014640588745,0.69189053261453,0.22796793904001483,0.5489773847601919,0.5315619516287645,0.5440614194288012,0.44146189101225164,1,34.497686019183774
MI-074,Mindanao,2014,0,0,,,0,0,-0.0764160263770213,0.69189053261453,0.22796793904001483,0.5489773847601919,0.5315619516287645,0.5440614194288012,0.44146189101225164,1,34.497686019183774
MI-074,Mindanao,2016,1,1,58.47419636711552,78.31548692073235,1,0,-0.017142408734693762,0.69189053261453,0.22796793904001483,0.5489773847601919,0.5315619516287645,0.5440614194288012,0.44146189101225164,1,34.497686019183774
MI-074,Mindanao,2018,1,1,58.329558140641176,60.40418950837175,1,0,-0.2605100253355812,0.69189053261453,0.22796793904001483,0.5489773847601919,0.5315619516287645,0.5440614194288012,0.44146189101225164,1,34.497686019183774
MI-074,Mindanao,2020,1,1,61.106919327443684,64.7132638620115,1,1,0.13289801260756928,0.69189053261453,0.22796793904001483,0.5489773847601919,0.5315619516287645,0.5440614194288012,0.44146189101225164,1,34.497686019183774
MI-074,Mindanao,2022,1,1,62.26441239558497,73.67494777974719,1,0,0.1506637708250039,0.69189053261453,0.22796793904001483,0.5489773847601919,0.5315619516287645,0.5440614194288012,0.44146189101225164,1,34.497686019183774
MI-074,Mindanao,2024,0,0,,,0,0,1.1649454474383916,0.69189053261453,0.22796793904001483,0.5489773847601919,0.5315619516287645,0.5440614194288012,0.44146189101225164,1,34.497686019183774
MI-074,Mindanao,2026,1,1,58.342793622478496,88.49361536598228,1,1,1.1612353658490355,0.69189053261453,0.22796793904001483,0.5489773847601919,0.5315619516287645,0.5440614194288012,0.44146189101225164,1,34.497686019183774
MI-075,Mindanao,2010,1,1,58.77902735955396,82.44781761331265,1,1,-0.07002034360320204,0.5593657185330575,0.3998945201289909,0.27015770558101804,0.5497543469472287,0.5051655252274821,0.2643524730321966,1,28.289190160287642
MI-075,Mindanao,2012,1,1,59.65243149081915,70.68080129434007,1,1,-0.37086294434688954,0.5593657185330575,0.3998945201289909,0.27015770558101804,0.5497543469472287,0.5051655252274821,0.2643524730321966,1,28.289190160287642
MI-075,Mindanao,2014,1,1,56.58252755437851,57.059592683836456,1,1,-0.914556590026603,0.5593657185330575,0.3998945201289909,0.27015770558101804,0.5497543469472287,0.5051655252274821,0.2643524730321966,1,28.289190160287642
MI-075,Mindanao,2016,1,1,56.63958790918959,65.5880817105381,1,1,0.132653366106831,0.5593657185330575,0.3998945201289909,0.27015770558101804,0.5497543469472287,0.5051655252274821,0.2643524730321966,1,28.289190160287642
MI-075,Mindanao,2018,1,1,61.597207610006166,86.9152690006765,0,0,0.6145910218763567,0.5593657185330575,0.3998945201289909,0.27015770558101804,0.5497543469472287,0.5051655252274821,0.2643524730321966,1,28.289190160287642
MI-075,Mindanao,2020,1,1,56.72417144843107,73.87124174420352,1,0,-0.20069376835459304,0.5593657185330575,0.3998945201289909,0.27015770558101804,0.5497543469472287,0.5051655252274821,0.2643524730321966,1,28.289190160287642
MI-075,Mindanao,2022,1,1,57.618534657836065,75.4696788070524,1,1,0.20873613131661883,0.5593657185330575,0.3998945201289909,0.27015770558101804,0.5497543469472287,0.5051655252274821,0.2643524730321966,1,28.289190160287642
MI-075,Mindanao,2024,1,1,56.319499755455645,81.44165717774841,1,0,1.446254932635869,0.5593657185330575,0.3998945201289909,0.27015770558101804,0.5497543469472287,0.5051655252274821,0.2643524730321966,1,28.289190160287642
MI-075,Mindanao,2026,1,1,52.859887495839025,65.80418113686076,0,0,0.27257536986268616,0.5593657185330575,0.3998945201289909,0.27015770558101804,0.5497543469472287,0.5051655252274821,0.2643524730321966,1,28.289190160287642
MI-076,Mindanao,2010,1,1,58.92248755303924,92.0,1,1,0.011703241761045376,0.6448200994474392,0.22660155827506076,0.5745577412476204,0.547584696061952,0.5998595710691328,0.3415665703769765,1,31.806760358264235
MI-076,Mindanao,2012,1,1,63.595700723181245,77.45208764906324,1,1,-0.09966704028460747,0.6448200994474392,0.22660155827506076,0.5745577412476204,0.547584696061952,0.5998595710691328,0.3415665703769765,1,31.806760358264235
MI-076,Mindanao,2014,1,1,58.08038675859188,70.63773865295744,0,0,-1.0354733108688092,0.6448200994474392,0.22660155827506076,0.5745577412476204,0.547584696061952,0.5998595710691328,0.3415665703769765,1,31.806760358264235
MI-076,Mindanao,2016,1,1,57.50719102166911,74.75658636762121,1,1,-0.5356712065061704,0.6448200994474392,0.22660155827506076,0.5745577412476204,0.547584696061952,0.5998595710691328,0.3415665703769765,1,31.806760358264235
MI-076,Mindanao,2018,1,1,55.28226697874512,75.3503955066492,1,1,-0.3140230619871068,0.6448200994474392,0.22660155827506076,0.5745577412476204,0.547584696061952,0.5998595710691328,0.3415665703769765,1,31.806760358264235
MI-076,Mindanao,2020,0,0,,,0,0,-0.20163100673222492,0.6448200994474392,0.22660155827506076,0.5745577412476204,0.547584696061952,0.5998595710691328,0.3415665703769765,1,31.806760358264235
MI-076,Mindanao,2022,1,1,56.997990389114904,79.9869899035669,1,1,0.12190192970479778,0.6448200994474392,0.22660155827506076,0.5745577412476204,0.547584696061952,0.5998595710691328,0.3415665703769765,1,31.806760358264235
MI-076,Mindanao,2024,1,1,58.448341877463186,76.31246250102265,0,0,-0.6218349576373621,0.6448200994474392,0.22660155827506076,0.5745577412476204,0.547584696061952,0.5998595710691328,0.3415665703769765,1,31.806760358264235
MI-076,Mindanao,2026,1,1,59.14020768030151,73.56964757420815,1,1,-0.35829622756951485,0.6448200994474392,0.22660155827506076,0.5745577412476204,0.547584696061952,0.5998595710691328,0.3415665703769765,1,31.806760358264235
MI-077,Mindanao,2010,0,0,,,0,0,0.28528061678899247,0.7495129703357707,0.11782841579746486,0.5270980210375611,0.5621150118977362,0.5634644141576037,0.3102777296700357,1,26.510998826090496
MI-077,Mindanao,2012,1,1,57.15122704243379,64.4129787912078,1,0,1.0019365555186737,0.7495129703357707,0.11782841579746486,0.5270980210375611,0.5621150118977362,0.5634644141576037,0.3102777296700357,1,26.510998826090496
MI-077,Mindanao,2014,1,1,56.29886416024328,80.4914526427191,1,1,-0.17297854982008026,0.7495129703357707,0.11782841579746486,0.5270980210375611,0.5621150118977362,0.5634644141576037,0.3102777296700357,1,26.510998826090496
MI-077,Mindanao,2016,1,1,55.50886031436863,65.99274323706605,1,0,0.1308635814813242,0.7495129703357707,0.11782841579746486,0.5270980210375611,0.5621150118977362,0.5634644141576037,0.3102777296700357,1,26.510998826090496
MI-077,Mindanao,2018,1,1,55.09161449737933,68.67944120334731,1,1,0.5913710206124255,0.7495129703357707,0.11782841579746486,0.5270980210375611,0.5621150118977362,0.5634644141576037,0.3102777296700357,1,26.510998826090496
MI-077,Mindanao,2020,1,1,58.19797011527712,60.695863505377076,0,0,1.2097444935843318,0.7495129703357707,0.11782841579746486,0.5270980210375611,0.5621150118977362,0.5634644141576037,0.3102777296700357,1,26.510998826090496
MI-077,Mindanao,2022,1,1,55.2040091934054,86.06160820714659,1,1,-0.22729432483366815,0.7495129703357707,0.11782841579746486,0.5270980210375611,0.5621150118977362,0.5634644141576037,0.3102777296700357,1,26.510998826090496
MI-077,Mindanao,2024,0,0,,,0,0,0.06055724315147947,0.7495129703357707,0.11782841579746486,0.5270980210375611,0.5621150118977362,0.5634644141576037,0.3102777296700357,1,26.510998826090496
MI-077,Mindanao,2026,0,0,,,0,0,0.8214815859548894,0.7495129703357707,0.11782841579746486,0.5270980210375611,0.5621150118977362,0.5634644141576037,0.3102777296700357,1,26.510998826090496
MI-078,Mindanao,2010,1,1,58.15902292125273,79.88848292280124,1,1,0.08994874793467825,0.7769965278864299,0.10565473688747626,0.46781314130137414,0.6685692327724625,0.7531975473695602,0.49617287925672987,0,32.91266078099618
MI-078,Mindanao,2012,1,1,56.55326630590447,68.10024941234438,1,0,-1.0596692401484966,0.7769965278864299,0.10565473688747626,0.46781314130137414,0.6685692327724625,0.7531975473695602,0.49617287925672987,0,32.91266078099618
MI-078,Mindanao,2014,1,1,56.98775528162255,76.9844544679313,1,0,-0.15536968155725875,0.7769965278864299,0.10565473688747626,0.46781314130137414,0.6685692327724625,0.7531975473695602,0.49617287925672987,0,32.91266078099618
MI-078,Mindanao,2016,1,1,60.030220954068646,58.82335048703743,1,0,-0.6803941197051391,0.7769965278864299,0.10565473688747626,0.46781314130137414,0.6685692327724625,0.7531975473695602,0.49617287925672987,0,32.91266078099618
MI-078,Mindanao,2018,1,1,58.9215267489824,84.54713320078291,1,1,-0.16036945090195043,0.7769965278864299,0.10565473688747626,0.46781314130137414,0.6685692327724625,0.7531975473695602,0.49617287925672987,0,32.91266078099618
